"" ,"frames_scrubbed" ,"frames_OK" ,"FD" ,"FD_scrubbed"
"sp0762_sess1_rest2" ,11.000000000000000 ,145.000000000000000 ,0.194519713328731 ,0.154332920029345
"sp0767_sess1_rest1" ,39.000000000000000 ,117.000000000000000 ,0.215356125922934 ,0.133649571317023
"sp0768_sess1_rest1" ,70.000000000000000 ,230.000000000000000 ,0.218862522916750 ,0.165415754728833
"sp0772_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.139088294811447 ,0.139088294811447
"sp0778_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.115866771378994 ,0.115866771378994
"sp0782_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.115320306732304 ,0.115320306732304
"sp0789_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,27.134580708513358 ,29.104698133468627
"sp0790_sess1_rest1" ,4.000000000000000 ,152.000000000000000 ,0.105547909294405 ,0.099110379025636
"sp0792_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.084349545343749 ,0.084349545343749
"sp0792_sess1_rest2" ,11.000000000000000 ,145.000000000000000 ,0.194519713328731 ,0.154332920029345
"sp0801_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.089126428153154 ,0.089126428153154
"sp0804_sess1_rest1" ,49.000000000000000 ,107.000000000000000 ,0.237586106576266 ,0.165520937797034
"sp0805_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,10.671138859758473 ,10.193542027473450
"sp0806_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.145923102022179 ,0.145923102022179
"sp0812_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,103.345631686123937 ,102.069227790832514
"sp0814_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.087119971666747 ,0.087119971666747
"sp0819_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.102852791547775 ,0.102852791547775
"sp0833_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,0.654231600271117 ,0.569358645938337
"sp0834_sess1_rest1" ,4.000000000000000 ,152.000000000000000 ,0.130772048210905 ,0.123993043547237
"sp0835_sess1_rest1" ,5.000000000000000 ,295.000000000000000 ,0.089978382253029 ,0.086709189640523
"sp0836_sess1_rest1" ,20.000000000000000 ,136.000000000000000 ,0.288281773198997 ,0.142146783059134
"sp0837_sess1_rest1" ,20.000000000000000 ,136.000000000000000 ,0.214530884931164 ,0.176373394026800
"sp0862_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.139497000255412 ,0.139497000255412
"sp0869_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.099322724792986 ,0.099322724792986
"sp0871_sess1_rest1" ,115.000000000000000 ,41.000000000000000 ,0.894949799247326 ,0.313877866762440
"sp0875_sess1_rest1" ,40.000000000000000 ,260.000000000000000 ,0.167919704042699 ,0.137904795490809
"sp0878_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,10.207006950571079 ,10.308666539192199
"sp0879_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,0.497845741145072 ,0.446895824793058
"sp0886_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,1.223014257367580 ,0.923828362673521
"sp0887_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,62.055962687790995 ,72.517869186401370
"sp0901_sess1_rest1" ,15.000000000000000 ,141.000000000000000 ,0.199324100380463 ,0.159177684398102
"sp0906_sess1_rest1" ,57.000000000000000 ,99.000000000000000 ,0.263923411636103 ,0.179397607773390
"sp0913_sess1_rest1" ,114.000000000000000 ,42.000000000000000 ,0.919742557358357 ,0.459767503345885
"sp0923_sess1_rest1" ,4.000000000000000 ,152.000000000000000 ,0.134719945117831 ,0.131387429163847
"sp0924_sess1_rest1" ,4.000000000000000 ,152.000000000000000 ,0.126245722174644 ,0.122442396666040
"sp0926_sess1_rest1" ,14.000000000000000 ,142.000000000000000 ,0.190283201851191 ,0.156276226122963
"sp0927_sess1_rest1" ,9.000000000000000 ,147.000000000000000 ,0.145921974196549 ,0.125901628362194
"sp0928_sess1_rest1" ,43.000000000000000 ,113.000000000000000 ,0.269051646224914 ,0.170124396615263
"sp0929_sess1_rest1" ,9.000000000000000 ,147.000000000000000 ,0.114470793270776 ,0.104206741149601
"sp0930_sess1_rest1" ,26.000000000000000 ,130.000000000000000 ,0.215996372795874 ,0.171899426064288
"sp0933_sess1_rest1" ,102.000000000000000 ,54.000000000000000 ,0.616504386125223 ,0.204687070312365
"sp0939_sess1_rest1" ,95.000000000000000 ,61.000000000000000 ,0.396881241050939 ,0.194200616609305
"sp0942_sess1_rest1" ,47.000000000000000 ,109.000000000000000 ,0.254992929557639 ,0.189305228595105
"sp0952_sess1_rest1" ,238.000000000000000 ,62.000000000000000 ,0.946628585390008 ,0.170782119497333
"sp0959_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,48.108970834751325 ,49.008536243438719
"sp0963_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,32.661628164426247 ,32.793040561676023
"sp0973_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,18.925545066294045 ,18.481857109069825
"sp0979_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,57.641607111150570 ,57.381632614135739
"sp0980_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,11.998102409671052 ,11.919891071319579
"sp0984_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.130948045585425 ,0.130948045585425
"sp0989_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.154620157835077 ,0.154620157835077
"sp0991_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.102931408740340 ,0.102931408740340
"sp0992_sess1_rest1" ,101.000000000000000 ,55.000000000000000 ,0.507331880662710 ,0.206422608621694
"sp0993_sess1_rest1" ,78.000000000000000 ,78.000000000000000 ,0.594982864443333 ,0.223587968713277
"sp0994_sess1_rest1" ,59.000000000000000 ,97.000000000000000 ,0.387515140240712 ,0.175358729417591
"sp0995_sess1_rest1" ,80.000000000000000 ,76.000000000000000 ,0.413095068835443 ,0.188061055776320
"sp0997_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,11.997144853225862 ,11.960085940361022
"sp1005_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,9.850614981217818 ,10.528947317600251
"sp1011_sess1_rest1" ,54.000000000000000 ,102.000000000000000 ,0.272783424440891 ,0.168210610599801
"sp1013_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,15.665645522300643 ,15.550582385063171
"sp1015_sess1_rest1" ,19.000000000000000 ,137.000000000000000 ,0.216466409809166 ,0.176695414900999
"sp1016_sess1_rest1" ,40.000000000000000 ,116.000000000000000 ,0.285565767665544 ,0.147189081913751
"sp1017_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,3.684119893418204 ,1.276443433876221
"sp1019_sess1_rest1" ,20.000000000000000 ,136.000000000000000 ,0.143481118688660 ,0.110573266501780
"sp1023_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,33.345698327729195 ,30.872188234329222
"sp1028_sess1_rest1" ,23.000000000000000 ,133.000000000000000 ,0.170189724961716 ,0.111623473675515
"sp1030_sess1_rest1" ,97.000000000000000 ,203.000000000000000 ,0.342277586097630 ,0.151516144403653
"sp1045_sess1_rest1" ,171.000000000000000 ,129.000000000000000 ,0.574579716903036 ,0.155635515875474
"sp1046_sess1_rest1" ,46.000000000000000 ,254.000000000000000 ,0.189195998118922 ,0.135589824474082
"sp1048_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,44.438537289397885 ,44.612275981903075
"sp1049_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,27.443909693245935 ,26.817770671844482
"sp1056_sess1_rest1" ,79.000000000000000 ,77.000000000000000 ,0.544377012466711 ,0.161504045520958
"sp1058_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,14.575303935041331 ,14.509501695632935
"sp1069_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,62.573964629510435 ,62.088448143005373
"sp1071_sess1_rest1" ,42.000000000000000 ,258.000000000000000 ,0.358675140258311 ,0.158567467950835
"sp1076_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,0.878720610781062 ,0.538104179408401
"sp1077_sess1_rest1" ,69.000000000000000 ,87.000000000000000 ,0.375806164044526 ,0.204179249747201
"sp1078_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.079833909816243 ,0.079833909816243
"sp1082_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.087671984108570 ,0.087671984108570
"sp1083_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,22.100392370512992 ,22.156201028823851
"sp1085_sess1_rest1" ,189.000000000000000 ,111.000000000000000 ,0.568209942448947 ,0.167709883658046
"sp1086_sess1_rest1" ,4.000000000000000 ,152.000000000000000 ,0.128428750605352 ,0.122812187780213
"sp1091_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.092233113758266 ,0.092233113758266
"sp1092_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,13.177595822498052 ,13.354387450218201
"sp1094_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.156347621634079 ,0.156347621634079
"sp1101_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.104491146413549 ,0.104491146413549
"sp1102_sess1_rest1" ,29.000000000000000 ,127.000000000000000 ,0.240177970716069 ,0.191335630410957
"sp1104_sess1_rest1" ,113.000000000000000 ,43.000000000000000 ,0.549954539609532 ,0.360828968563250
"sp1106_sess1_rest1" ,143.000000000000000 ,157.000000000000000 ,0.401786549209950 ,0.220954136588635
"sp1108_sess1_rest1" ,28.000000000000000 ,272.000000000000000 ,0.136161988426660 ,0.115694684632865
"sp1118_sess1_rest1" ,76.000000000000000 ,80.000000000000000 ,0.761729529187564 ,0.187520289281383
"sp1119_sess1_rest1" ,71.000000000000000 ,85.000000000000000 ,0.341055659132619 ,0.234023995522191
"sp1126_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.240172548711699 ,0.240172548711699
"sp1131_sess1_rest1" ,96.000000000000000 ,60.000000000000000 ,0.480914665574786 ,0.251384109763776
"sp1134_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,12.203359006631255 ,13.155279350280761
"sp1136_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.132980935101126 ,0.132980935101126
"sp1137_sess1_rest1" ,84.000000000000000 ,72.000000000000000 ,0.835670675986236 ,0.141848573146362
"sp1138_sess1_rest1" ,20.000000000000000 ,280.000000000000000 ,0.162332028916797 ,0.155002024939357
"sp1139_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,18.734870689083831 ,18.474939465522766
"sp1146_sess1_rest1" ,24.000000000000000 ,276.000000000000000 ,0.148128632513980 ,0.120513686478794
"sp1153_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.184747071883532 ,0.184747071883532
"sp1162_sess1_rest1" ,80.000000000000000 ,76.000000000000000 ,0.343604572610028 ,0.167921594736215
"sp1165_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.112988353080823 ,0.112988353080823
"sp1175_sess1_rest1" ,60.000000000000000 ,96.000000000000000 ,0.325924955284403 ,0.225264131984053
"sp1177_sess1_rest1" ,102.000000000000000 ,198.000000000000000 ,0.494395234308295 ,0.159510092149198
"sp1191_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,0.460209082535678 ,0.255397088639438
"sp1192_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.170759603429225 ,0.170759603429225
"sp1216_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.104106577269010 ,0.104106577269010
"sp1220_sess1_rest1" ,4.000000000000000 ,152.000000000000000 ,0.250345649882670 ,0.248848575876643
"sp1229_sess1_rest1" ,115.000000000000000 ,41.000000000000000 ,0.767819768779542 ,0.228018295815048
"sp1231_sess1_rest1" ,42.000000000000000 ,258.000000000000000 ,0.143060838760042 ,0.091388940086393
"sp1236_sess1_rest1" ,128.000000000000000 ,172.000000000000000 ,0.388689206383599 ,0.191271919495704
"sp1254_sess1_rest1" ,101.000000000000000 ,55.000000000000000 ,1.163969898199843 ,0.209378962922427
"sp1271_sess1_rest1" ,40.000000000000000 ,116.000000000000000 ,0.236945464813540 ,0.150139613728969
"sp1284_sess1_rest1" ,23.000000000000000 ,133.000000000000000 ,0.207671561548787 ,0.179155291029901
"sp1286_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,8.732094687644882 ,9.540115427970886
"sp1287_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,59.429051177670260 ,60.309535026550293
"sp1331_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,17.726804193824229 ,17.524724555015563
"sp1365_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,16.614436496387828 ,17.176713562011720
"sp1366_sess1_rest1" ,239.000000000000000 ,61.000000000000000 ,0.999061867781606 ,0.210428363109221
"sp1367_sess1_rest1" ,259.000000000000000 ,41.000000000000000 ,1.883520192438643 ,0.316334649082273
"sp1372_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,77.279031965467667 ,85.908555316925046
"sp1389_sess1_rest1" ,23.000000000000000 ,277.000000000000000 ,0.194284606687600 ,0.170676616600890
"sp1390_sess1_rest1" ,15.000000000000000 ,285.000000000000000 ,0.140353682373080 ,0.132248262284507
"sp1403_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,18.943590751802077 ,19.111632299423217
"sp1404_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,6.128777410044814 ,6.860020327568054
"sp1417_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,27.076316881661462 ,31.547119140625000
"sp1421_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,14.118096987406412 ,14.023032808303833
"sp1430_sess1_rest1" ,95.000000000000000 ,61.000000000000000 ,0.602582354170661 ,0.178023320668545
"sp1432_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,7.514731445697823 ,7.659457492828369
"sp1433_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,46.077426428746698 ,44.995943212509154
"sp1437_sess1_rest1" ,109.000000000000000 ,191.000000000000000 ,0.402127451484518 ,0.191492892664514
"sp1439_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,16.847741810962408 ,16.993473625183107
"sp1451_sess1_rest1" ,61.000000000000000 ,95.000000000000000 ,0.320802643114040 ,0.135271905029291
"sp1453_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.145092641129609 ,0.145092641129609
"sp1458_sess1_rest1" ,48.000000000000000 ,108.000000000000000 ,0.379333825986232 ,0.159982335553548
"sp1462_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,36.691794597741328 ,37.019553470611569
"sp1463_sess1_rest1" ,0.000000000000000 ,300.000000000000000 ,0.090153581328864 ,0.090153581328864
"sp1477_sess1_rest1" ,144.000000000000000 ,156.000000000000000 ,0.619047603249101 ,0.160841109687763
"sp1480_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,8.978942399073128 ,8.171144437789916
"sp1481_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,36.029674607093888 ,35.914983415603636
"sp1504_sess1_rest1" ,54.000000000000000 ,246.000000000000000 ,0.380005582083129 ,0.204593943165881
"sp1525_sess1_rest1" ,50.000000000000000 ,106.000000000000000 ,0.343091576041714 ,0.183478542097977
"sp1545_sess1_rest1" ,13.000000000000000 ,143.000000000000000 ,0.202394370013668 ,0.189832934821156
"sp1546_sess1_rest1" ,41.000000000000000 ,115.000000000000000 ,0.244368215746457 ,0.161315906433421
"sp1579_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,9.581176671114834 ,9.598725152015685
"sp1611_sess1_rest1" ,199.000000000000000 ,101.000000000000000 ,1.034008000245361 ,0.157788579352200
"sp1612_sess1_rest1" ,139.000000000000000 ,161.000000000000000 ,0.391167126857671 ,0.211178514065209
"sp1619_sess1_rest1" ,0.000000000000000 ,156.000000000000000 ,0.083436753072085 ,0.083436753072085
"sp1630_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,28.364761236942176 ,27.630832052230836
"sp1634_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,15.141372921490911 ,16.879407501220705
"sp1635_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,47.408721365109841 ,49.331083631515504
"sp1636_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,8.066287199656168 ,8.025341820716857
"sp1639_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,0.556028072295650 ,0.336802523965255
"sp1669_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,1.165687436778699 ,1.257129964920191
"sp1670_sess1_rest1" ,75.000000000000000 ,81.000000000000000 ,0.508416435939650 ,0.238823727238923
"sp1672_sess1_rest1" ,116.000000000000000 ,40.000000000000000 ,1.692209756314274 ,2.203673892794177
"sp1672_sess1_rest2" ,67.000000000000000 ,89.000000000000000 ,0.369608278521487 ,0.214861770747864
"sp1680_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,6.475905235367592 ,6.664188408851624
"sp1685_sess1_rest1" ,10.000000000000000 ,146.000000000000000 ,0.152151474603001 ,0.126846681695817
"sp1688_sess1_rest1" ,79.000000000000000 ,77.000000000000000 ,0.544737935576948 ,0.154860046116243
"sp1693_sess1_rest1" ,28.000000000000000 ,128.000000000000000 ,0.223176394427015 ,0.121359447471973
"sp1695_sess1_rest1" ,6.000000000000000 ,294.000000000000000 ,0.205298311771657 ,0.201846800744534
"sp1720_sess1_rest1" ,16.000000000000000 ,284.000000000000000 ,0.229574400246343 ,0.221834764516396
"sp1737_sess1_rest1" ,69.000000000000000 ,87.000000000000000 ,0.434498519917965 ,0.279989272982104
"sp1747_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,12.134427224746858 ,11.891223144531249
"sp1749_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,32.608898914221562 ,31.531490325927734
"sp1751_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,8.138940040511315 ,8.073046135902405
"sp1752_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,54.747119518241497 ,54.016833019256595
"sp1758_sess1_rest1" ,60.000000000000000 ,40.000000000000000 ,18.897101161455868 ,19.861400246620178
